file,label,bbox_x,bbox_y,bbox_w,bbox_h,bbox_confidence,bbox_aspect_ratio,kp_nose_x,kp_nose_y,sc_nose,kp_left_eye_x,kp_left_eye_y,sc_left_eye,kp_right_eye_x,kp_right_eye_y,sc_right_eye,kp_left_ear_x,kp_left_ear_y,sc_left_ear,kp_right_ear_x,kp_right_ear_y,sc_right_ear,kp_left_shoulder_x,kp_left_shoulder_y,sc_left_shoulder,kp_right_shoulder_x,kp_right_shoulder_y,sc_right_shoulder,kp_left_elbow_x,kp_left_elbow_y,sc_left_elbow,kp_right_elbow_x,kp_right_elbow_y,sc_right_elbow,kp_left_wrist_x,kp_left_wrist_y,sc_left_wrist,kp_right_wrist_x,kp_right_wrist_y,sc_right_wrist,kp_left_hip_x,kp_left_hip_y,sc_left_hip,kp_right_hip_x,kp_right_hip_y,sc_right_hip,kp_left_knee_x,kp_left_knee_y,sc_left_knee,kp_right_knee_x,kp_right_knee_y,sc_right_knee,kp_left_ankle_x,kp_left_ankle_y,sc_left_ankle,kp_right_ankle_x,kp_right_ankle_y,sc_right_ankle,rel_nose_x,rel_nose_y,rel_left_eye_x,rel_left_eye_y,rel_right_eye_x,rel_right_eye_y,rel_left_ear_x,rel_left_ear_y,rel_right_ear_x,rel_right_ear_y,rel_left_shoulder_x,rel_left_shoulder_y,rel_right_shoulder_x,rel_right_shoulder_y,rel_left_elbow_x,rel_left_elbow_y,rel_right_elbow_x,rel_right_elbow_y,rel_left_wrist_x,rel_left_wrist_y,rel_right_wrist_x,rel_right_wrist_y,rel_left_hip_x,rel_left_hip_y,rel_right_hip_x,rel_right_hip_y,rel_left_knee_x,rel_left_knee_y,rel_right_knee_x,rel_right_knee_y,rel_left_ankle_x,rel_left_ankle_y,rel_right_ankle_x,rel_right_ankle_y,angle_left_hip_knee_ankle,angle_right_hip_knee_ankle,angle_left_shoulder_hip_knee,angle_right_shoulder_hip_knee,left_knee_ratio,right_knee_ratio,left_hip_knee_vert_dist,right_hip_knee_vert_dist,left_hip_ankle_span,right_hip_ankle_span,mean_conf_upper,mean_conf_lower,mean_conf_all,min_conf_lower,label_int
6.json,sitting,948.501220703125,858.2887573242188,1173.0010986328125,2956.225341796875,0.9999207258224487,2.5202238473751573,1535.0,1168.0,0.8071476221084595,1591.0,1111.0,0.9298779368400574,1478.0,1111.0,0.9491886496543884,1666.0,1168.0,0.8632552623748779,1403.0,1168.0,0.7409278154373169,1817.0,1544.0,0.6118168234825134,1252.0,1544.0,0.6094070672988892,1930.0,1978.0,0.687301516532898,1120.0,1978.0,0.737922191619873,1836.0,2241.0,0.7408438324928284,1271.0,2241.0,0.8265063762664795,1723.0,2298.0,0.5180886387825012,1365.0,2298.0,0.5001785159111023,1911.0,2618.0,0.5742142796516418,1290.0,2561.0,0.4063490629196167,1911.0,3371.0,0.6441801190376282,1308.0,3390.0,0.6103852391242981,0.49999849102909344,0.10476577624034662,0.5477392817792412,0.08548443148157359,0.4514051861584073,0.08548443148157359,0.6116778408196178,0.10476577624034662,0.38746662711803076,0.10476577624034662,0.7404074730209093,0.23195499780698978,0.25873699491673935,0.23195499780698978,0.8367415686417432,0.37876383333870023,0.14620513100567664,0.37876383333870023,0.7566052413111379,0.4677286345940916,0.274934763206968,0.4677286345940916,0.660271145690304,0.4870099793528646,0.3550710905375733,0.4870099793528646,0.8205438003515145,0.595256125367029,0.29113253149719676,0.5759747806082559,0.8205438003515145,0.8499728377066096,0.30647778566688716,0.8563999526262006,149.56576424655313,162.83951899444813,142.45945366894742,155.56004771583565,0.2982292555299824,0.24084248432248467,0.10824614601416438,0.0889648012553913,0.362962858353745,0.369389973273336,0.7731086449189619,0.5422326425711314,0.6916229970314923,0.4063490629196167,0
7.json,sitting,316.86114501953125,996.0165405273438,1756.237060546875,2007.51123046875,0.9999949932098389,1.1430753145775208,1512.0,1254.0,0.7248609662055969,1543.0,1191.0,0.8697865605354309,1512.0,1207.0,0.5397035479545593,1686.0,1191.0,0.8360455632209778,1702.0,1191.0,0.3526357412338257,1781.0,1508.0,0.5903307795524597,1860.0,1476.0,0.3288111090660095,1670.0,1983.0,0.7046602964401245,1702.0,1857.0,0.14822036027908325,1401.0,2253.0,0.7172141671180725,1416.0,2237.0,0.22460249066352844,1734.0,2174.0,0.3628977835178375,1876.0,2174.0,0.26397037506103516,1290.0,2475.0,0.4359782934188843,1290.0,2380.0,0.18111875653266907,719.0,2824.0,0.5897793769836426,862.0,2649.0,0.5474140644073486,0.6805111233682253,0.12850909900570395,0.6981624989690627,0.09712695825176366,0.6805111233682253,0.10509702574482786,0.7795865864180868,0.09712695825176366,0.7886969738249705,0.09712695825176366,0.8336795116464594,0.25503392045809814,0.8786620494679482,0.23909378547196974,0.7704761990112029,0.49164529915844163,0.7886969738249705,0.428881017650561,0.6173078107329688,0.6261401881039,0.6258487989269224,0.6181701206108359,0.8069177486387381,0.5867879798568956,0.887772436874832,0.5867879798568956,0.5541044980977123,0.7367248745701658,0.5541044980977123,0.6894025988300971,0.2289775475145462,0.9105719717626287,0.31040163496357026,0.823399358557239,177.2991826512934,167.21884889551308,128.17114512425152,108.05526200866811,0.46307690877489066,0.4336841921973497,0.1499368947132702,0.10261461897320157,0.32378399190573315,0.23661137870034343,0.5488065074790608,0.3968597749869029,0.4951782489524168,0.18111875653266907,0
057838692.jpg.json,sitting,615.4393920898438,160.43389892578125,654.0527954101562,732.6769409179688,0.9196626543998718,1.1202107017175964,903.9812622070312,286.203857421875,0.9938099980354309,922.274658203125,256.5882568359375,0.9885188937187195,882.9776611328125,268.6372375488281,0.952038586139679,969.7767333984375,257.5060119628906,0.955525279045105,871.2308959960938,288.4518737792969,0.4217389225959778,1092.699462890625,344.67333984375,0.9979668259620667,847.866943359375,388.08966064453125,0.9978637099266052,1188.81884765625,414.99969482421875,0.990058958530426,775.60546875,503.87603759765625,0.9860352277755737,1126.93017578125,324.53936767578125,0.9881283640861511,700.3236083984375,594.816162109375,0.9799210429191589,1132.6822509765625,607.7820434570312,0.9980576634407043,973.5092163085938,622.3377685546875,0.9978899359703064,1138.485595703125,521.4052734375,0.9967343807220459,911.7697143554688,522.2894287109375,0.9964641332626343,1179.056396484375,804.3338012695312,0.9859699606895447,1007.293212890625,822.5304565429688,0.9872130751609802,0.44115990656661197,0.17165813671821084,0.46912920220174836,0.13123704669669606,0.4090469009785443,0.14768219467368854,0.5417564817240348,0.13248965214349875,0.39108693624943897,0.17472635987612087,0.7296965537685604,0.2514606788151693,0.35536512174100926,0.310717792524511,0.8766562265024396,0.347446168533731,0.24488248927560555,0.4687497578904147,0.7820328684060287,0.2239806653968841,0.12978190278059293,0.5928701163072346,0.7908273804631439,0.6105667034705134,0.547463181452699,0.6304332016289252,0.7997002799709497,0.49267467603734333,0.4530678935104401,0.49388142245455374,0.8617301360702387,0.878831946762541,0.5991164987668293,0.9036677976771209,12.004074079804985,14.02981578133587,12.484451437562642,3.4710881428595424,-0.43946066807554657,-0.4997601919805328,-0.11789202743317012,-0.1365517791743715,0.2682652432920275,0.27323459604819567,0.9319641644304449,0.9937215248743693,0.9537608798812417,0.9859699606895447,0
067478630.jpg.json,sitting,902.713623046875,172.84780883789062,499.0262451171875,898.3068542480469,0.9277731776237488,1.8001194586851723,1175.8271484375,293.59130859375,0.93389892578125,1191.6236572265625,274.70770263671875,0.9640872478485107,1186.17333984375,273.6976623535156,0.26673707365989685,1248.1036376953125,294.7686767578125,0.9716843962669373,1244.8765869140625,285.90704345703125,0.043441347777843475,1265.0504150390625,423.0465087890625,0.9970189332962036,1293.0113525390625,392.8106994628906,0.9296531677246094,1195.512939453125,610.7152099609375,0.9954909682273865,1239.8663330078125,548.8587036132812,0.6226310133934021,1010.4586181640625,620.7340698242188,0.9923322200775146,1099.3514404296875,580.8187866210938,0.7464178204536438,1249.3751220703125,747.5411376953125,0.9954698085784912,1271.854248046875,712.1409301757812,0.9750785827636719,973.1014404296875,861.3819580078125,0.9859327673912048,1023.6619873046875,814.5621337890625,0.912783682346344,998.1948852539062,1080.0,0.8622256517410278,1048.4317626953125,1038.6573486328125,0.6632686257362366,0.5472929090553468,0.13441231042992208,0.5789475744027303,0.11339097916931616,0.5680256691201266,0.11226659691795578,0.6921279552349144,0.13572296297418543,0.685661259719877,0.12585814533556183,0.7260876467526036,0.27852253243444586,0.7821186426631965,0.24486386759976078,0.5867413172459974,0.4874363354209312,0.675621198790871,0.41857734135398017,0.21591047799445173,0.49858938386511376,0.39404303742119845,0.4541554768834144,0.6946758861051154,0.6397516907873175,0.7397218655421953,0.6003439902318431,0.14105033166115874,0.7664799015016022,0.24236874400661276,0.7143598224920519,0.19133515148626262,1.0098466764025398,0.2920049618057626,0.9638238155379922,105.84663286920389,106.11697770759916,115.16013407161485,116.21498275479898,0.34242076281961004,0.3136785625650356,0.12672821071428464,0.11401583226020873,0.37009498561522225,0.3634798253061491,0.7693993740461089,0.8991265197594961,0.8151854254743632,0.6632686257362366,0
058893602.jpg.json,sitting,291.76043701171875,46.2208251953125,716.885009765625,666.08642578125,0.8863956332206726,0.9291398434872082,595.52685546875,185.630615234375,0.9979429841041565,626.9964599609375,165.33761596679688,0.9914023280143738,566.2029418945312,156.7076416015625,0.9933794736862183,664.7166137695312,197.14305114746094,0.8221480846405029,511.5030822753906,177.59307861328125,0.9080142378807068,732.2969970703125,324.00286865234375,0.9977511763572693,402.28533935546875,328.3047180175781,0.9984197616577148,804.340087890625,474.2769775390625,0.9822818040847778,316.86077880859375,516.915771484375,0.9862348437309265,776.0303344726562,585.189697265625,0.9644632339477539,502.9432373046875,566.513427734375,0.978194534778595,742.83251953125,640.3379516601562,0.9704426527023315,517.4429931640625,661.8424682617188,0.9728075265884399,933.6939697265625,628.5875244140625,0.37846696376800537,630.084228515625,649.4160766601562,0.43464651703834534,922.3394775390625,720.0,0.054160479456186295,655.1129760742188,716.4743041992188,0.06431728601455688,0.423731022848568,0.2092968489388691,0.4676287247994528,0.17883083359638274,0.38282639634034077,0.1658745954400763,0.5202454670861963,0.22658054586965434,0.30652425740140427,0.1972300415248824,0.6145149557478898,0.41703603721852084,0.15417382263069324,0.42349443240368645,0.7150095815775762,0.6426435606089079,0.035013065491118385,0.7066574667542876,0.6755196312620726,0.8091575675484852,0.2945839254737186,0.7811187593576949,0.6292112073325546,0.8919520102201253,0.31480998078475547,0.9242368846281529,0.8954483968297231,0.8743110153114911,0.47193592680895485,0.9055810599177168,0.8796097448385846,1.0115491754756887,0.5068491237893568,1.0062560248209624,79.39648279614173,104.17221888072268,88.38454693076172,102.75249054731685,-0.14750344120534328,-0.22745693739303902,-0.017640994908634133,-0.018655824710436142,0.11959716525556341,0.08201914019280954,0.9654756784439087,0.47914023759464425,0.7938278757912272,0.054160479456186295,0
044229381.jpg.json,sitting,235.26177978515625,61.46014404296875,321.94525146484375,354.8148498535156,0.9195500016212463,1.1020968572392198,380.08343505859375,135.83763122558594,0.9795520901679993,393.1920166015625,121.41342163085938,0.9880573749542236,381.147216796875,121.63844299316406,0.43887338042259216,434.11187744140625,124.85621643066406,0.9773763418197632,401.81121826171875,120.25576782226562,0.022001227363944054,464.3162841796875,207.88409423828125,0.9878478050231934,425.7597961425781,194.283935546875,0.954283595085144,411.007080078125,346.16497802734375,0.9691122174263,402.45501708984375,303.0700378417969,0.7367260456085205,282.02545166015625,354.0673522949219,0.9533114433288574,330.79290771484375,292.6181335449219,0.7499863505363464,471.1561584472656,416.03076171875,0.670676052570343,443.0584716796875,396.78338623046875,0.5559961795806885,320.7353210449219,394.1158447265625,0.1181945949792862,300.4403076171875,370.7962646484375,0.05573240667581558,330.8076171875,415.11322021484375,0.012304234318435192,330.0955505371094,385.5104675292969,0.008327032439410686,0.44983317694547087,0.2096233774071956,0.49054998044829573,0.16897059864025554,0.453137408747021,0.16960479239621373,0.6176519043076732,0.1786736727960554,0.5173222394602592,0.16570790033707275,0.7114703613276594,0.41267706312640656,0.591709352707465,0.37434676579911674,0.5458856730697926,0.8024039413623488,0.5193219547074193,0.6809463975134261,0.14525349158210532,0.8246757664300366,0.29673097364243045,0.6514890501084473,0.7327158191694645,0.9993116630044421,0.6454410833600014,0.9450654117675363,0.26549092079540854,0.9375472892736995,0.20245221053407644,0.8718240533744828,0.29677666300293154,0.9967256903365586,0.2945648998316202,0.9132941409046957,56.08414456490983,16.062642672713118,79.82874717288352,74.79048194326027,23.884480042124384,2.305270751111929,-0.06176437373074262,-0.07324135839305357,-0.002585972667883518,-0.031771270862840595,0.7961025337942622,0.23687175009399652,0.5987269630765214,0.008327032439410686,0
016265222.jpg.json,sitting,549.3755493164062,30.382415771484375,905.5278930664062,1035.3675842285156,0.9149526357650757,1.143385634108958,1033.0743408203125,221.0958709716797,0.9968061447143555,1051.4222412109375,180.08450317382812,0.9663206338882446,991.461181640625,190.9588165283203,0.9949162006378174,1074.7630615234375,182.04405212402344,0.30193352699279785,913.8451538085938,199.95286560058594,0.9593391418457031,1150.735107421875,373.0507507324219,0.9916059970855713,798.1737670898438,346.712158203125,0.9954947233200073,1278.3636474609375,614.9760131835938,0.9396455883979797,646.557373046875,554.8350219726562,0.9776859283447266,1384.7205810546875,647.0491333007812,0.8962494730949402,716.0496215820312,631.71142578125,0.9585136771202087,1118.7135009765625,903.5059814453125,0.9170059561729431,866.74072265625,906.0830078125,0.9398048520088196,1230.541748046875,1036.1795654296875,0.10625473409891129,791.0460205078125,1044.2392578125,0.13646657764911652,1275.854736328125,1054.830810546875,0.00739326560869813,737.0654296875,1080.0,0.007672181818634272,0.5341622220609972,0.18419878901314052,0.5544243261120282,0.14458834686469882,0.4882076363460144,0.15509119968724489,0.5802002524981308,0.14648095870616043,0.40249406702862817,0.16377801701587555,0.6640983261845558,0.3309629740948097,0.27475489123607205,0.3055240933241043,0.8050421237361277,0.5646242033374668,0.10732062973820375,0.5065375951352509,0.9224950861539025,0.595601723404194,0.18406288038171062,0.5807879434935436,0.6287359627608036,0.8432981474072192,0.3504753147488801,0.8457871439785025,0.7522310510130179,0.9714396751159052,0.26688351959028467,0.9792240528630028,0.8022714623882052,0.9894538040118808,0.2072712301919748,1.013763227868951,152.49947314089533,152.2414226820246,136.4185051210424,144.29363807201585,0.876746900654203,0.7943803537396571,0.12814152770868603,0.13343690888450033,0.14615565660466157,0.1679760838904485,0.9071373668583956,0.3524329278928538,0.7113593295764398,0.00739326560869813,0
012175200.jpg.json,sitting,336.3766174316406,2.81317138671875,637.1752624511719,708.560546875,0.9241717457771301,1.1120339859681514,634.6812133789062,199.41395568847656,0.9923381805419922,655.5835571289062,152.59439086914062,0.9955191612243652,618.1422119140625,158.47564697265625,0.6588211059570312,758.5198974609375,110.20114135742188,0.9867395162582397,647.5155639648438,124.84970092773438,0.011202756315469742,885.125,306.28948974609375,0.9851987957954407,727.2716674804688,287.36566162109375,0.9487190246582031,921.4189453125,609.3079223632812,0.9061620831489563,698.1768188476562,538.35791015625,0.5777397751808167,685.2858276367188,529.2568359375,0.9574811458587646,606.9725952148438,541.5909423828125,0.7266131639480591,783.096435546875,689.5198974609375,0.6773762106895447,686.8719482421875,644.189208984375,0.5749183297157288,453.1058044433594,687.725341796875,0.41851118206977844,423.2447509765625,630.6632080078125,0.2682279646396637,474.37518310546875,720.0,0.08446361869573593,493.26220703125,707.6607666015625,0.06519175320863724,0.4681672587146989,0.27746504538823313,0.5009719593699974,0.21138803189211647,0.44221050483671603,0.21968831918495407,0.662523021372038,0.151557930289523,0.48830983383031645,0.17223161814119783,0.8612204755858659,0.4282997687262278,0.6134812085123101,0.4015923430754579,0.9181811698418073,0.8559533178115224,0.5678189702759576,0.7558207144384665,0.5475875018395585,0.7429762592133478,0.42468060787230055,0.7603835316045868,0.7010941014717383,0.9691574405224002,0.5500768021920897,0.9051816960700073,0.18319792667536583,0.9666247625854874,0.1363331859579458,0.8860922886283624,0.21657866179674146,1.0121743748875158,0.24622046529806962,0.9947598667658265,56.3030659277752,44.78117930888234,104.59663174363337,93.52242919512508,-0.05887628640974946,-0.21310331705068705,-0.0025326779369128083,-0.01908940744164489,0.04301693436511567,0.08957817069581919,0.7951395189897581,0.34811484316984814,0.6373661039944958,0.06519175320863724,0
075207944.jpg.json,sitting,215.0634765625,38.77447509765625,809.1470947265625,675.4784545898438,0.8659726977348328,0.8348030401193768,720.1453247070312,239.87802124023438,0.9981308579444885,751.292724609375,213.69232177734375,0.9617463946342468,697.4774780273438,199.260986328125,0.9983166456222534,771.7769775390625,203.92718505859375,0.13076701760292053,633.8897705078125,160.03924560546875,0.9921750426292419,750.1365966796875,327.4908447265625,0.9955827593803406,456.59149169921875,246.93280029296875,0.9980497360229492,780.00341796875,514.8770751953125,0.9207051396369934,242.3763427734375,414.0928649902344,0.9723595380783081,876.719482421875,587.3302001953125,0.8616877794265747,458.50885009765625,486.1563720703125,0.9645671248435974,669.283447265625,644.368896484375,0.9444044232368469,492.32965087890625,645.8330688476562,0.9545024037361145,924.4268188476562,619.51513671875,0.529811441898346,802.069091796875,618.864990234375,0.6349696516990662,937.4639282226562,701.798583984375,0.166983500123024,904.4119873046875,720.0,0.18419073522090912,0.6242151166704404,0.2977201489893748,0.6627092299224747,0.2589539984414596,0.5962006223626192,0.23758938591985385,0.6880250878955626,0.2444973763948913,0.5176145309916382,0.17952426118409692,0.661280406983842,0.4274249869301058,0.2984970430071853,0.3081642704927226,0.6981918925262655,0.7048375812070888,0.03375513103687268,0.5556333993138513,0.8177203009976736,0.8120995145916577,0.3008666472619738,0.6623185298155618,0.5613564871675246,0.8965414326138283,0.3426647344098504,0.8987090404084377,0.8766803303126322,0.8597471283745489,0.7254621799334137,0.8587846306369117,0.8927924926868226,0.9815621865829858,0.8519446157890755,1.0085081474669753,93.43950367536267,130.36409313688398,70.1224045104011,90.14353653665887,-0.4327684499827257,-0.36361321330335444,-0.03679430423927943,-0.039924409771526004,0.08502075396915743,0.10979910705853757,0.8903716396201741,0.5691436926523844,0.7769970701021307,0.166983500123024,0
077326115.jpg.json,sitting,866.5059814453125,91.15740966796875,313.0357666015625,624.871337890625,0.8936727643013,1.996165948238147,1053.934326171875,201.78927612304688,0.9942054152488708,1062.9144287109375,182.65841674804688,0.8493430614471436,1038.42919921875,176.80038452148438,0.9956931471824646,1043.276611328125,179.85098266601562,0.05900366231799126,978.9468383789062,167.95437622070312,0.9841104745864868,1001.981689453125,268.71917724609375,0.9767515659332275,921.2700805664062,267.8750915527344,0.9942420125007629,994.2469482421875,421.5338439941406,0.7993748784065247,936.4035034179688,440.6419982910156,0.973438024520874,1084.1270751953125,431.1728820800781,0.8239049315452576,1069.6046142578125,428.1081848144531,0.9614059329032898,972.2789306640625,510.16619873046875,0.9060944318771362,915.66796875,517.335205078125,0.9462597966194153,964.0996704101562,620.2928466796875,0.5459656119346619,929.451904296875,635.936767578125,0.6636664271354675,904.7735595703125,720.0,0.11465064436197281,897.29541015625,720.0,0.1244192123413086,0.5987441842680462,0.177047433199236,0.6274313296261218,0.1464317556754856,0.5492126974320232,0.13705697422648574,0.5646978675831709,0.14193893625530965,0.3591949193240864,0.12290044669155173,0.4327802841006363,0.28415732456969106,0.17494518186814423,0.28280650938236745,0.408071474322566,0.528711135057234,0.2232892513505978,0.55929047697596,0.6951956196751155,0.5441367715063656,0.6488032821646209,0.5392322462389378,0.3378941338355139,0.6705521019258786,0.1570491060393468,0.6820248738596048,0.31176529768863465,0.8467910190751438,0.20108220710022048,0.8718264462896425,0.12224666382127888,1.0063553121907438,0.09835754247578762,1.0063553121907438,153.49484279963954,152.43757049375517,177.2343624840393,172.08432329250144,0.5248279543306836,0.5852104648412525,0.1762389171492652,0.1898015724300377,0.33580321026486526,0.32433043833113906,0.8555884642357175,0.5501760207116604,0.7477958371095798,0.11465064436197281,0
